"URL","Status","Título","Severidad","Tipo","Mensaje"
"https://www.furgocasa.com/fr/blog/itineraires/des-plages-a-albacete-eh-oui-les-meilleures-plages-fluviales-lacs-et-barrages-a-visiter-avec-votre-camping-car","200","Plages à Albacete ? Oui !! Les meilleures plages fluviales,","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/es/blog/noticias/la-generalitat-autoriza-un-parking-de-autocaravanas-frente-al-mar-en-burriana-castellon","200","La Generalitat autoriza un Parking de Autocaravanas frente","warning","long_url","URL muy larga (130 chars)"
"https://www.furgocasa.com/es/blog/noticias/la-generalitat-autoriza-un-parking-de-autocaravanas-frente-al-mar-en-burriana-castellon","200","La Generalitat autoriza un Parking de Autocaravanas frente","info","missing_dimensions","4 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/de/blog/routen/strande-in-albacete-ja-genau-die-besten-flussstrande-seen-und-stauseen-die-du-mit-deinem-camper-besuchen-kannst","200","Strände in Albacete? Ja!! Die besten Flussstrände, Seen und","warning","long_url","URL muy larga (152 chars)"
"https://www.furgocasa.com/de/blog/routen/strande-in-albacete-ja-genau-die-besten-flussstrande-seen-und-stauseen-die-du-mit-deinem-camper-besuchen-kannst","200","Strände in Albacete? Ja!! Die besten Flussstrände, Seen und","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/en/blog/news/the-generalitat-approves-a-campervan-parking-lot-by-the-sea-in-burriana-castellon","200","The Generalitat approves a Motorhome Parking by the Sea in","warning","long_url","URL muy larga (120 chars)"
"https://www.furgocasa.com/en/blog/news/the-generalitat-approves-a-campervan-parking-lot-by-the-sea-in-burriana-castellon","200","The Generalitat approves a Motorhome Parking by the Sea in","info","missing_dimensions","4 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/es/blog/noticias/tarifa-desalojo-y-sanciones-para-autocaravanas-y-campers-impuestas-por-la-guardia-civil-por-estacionar-y-acampar-en-areas-no-autorizadas","200","Tarifa: desalojo y sanciones para Autocaravanas y Campers","warning","long_url","URL muy larga (179 chars)"
"https://www.furgocasa.com/es/blog/noticias/tarifa-desalojo-y-sanciones-para-autocaravanas-y-campers-impuestas-por-la-guardia-civil-por-estacionar-y-acampar-en-areas-no-autorizadas","200","Tarifa: desalojo y sanciones para Autocaravanas y Campers","info","missing_dimensions","4 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/de/blog/nachrichten/die-generalitat-genehmigt-einen-wohnmobilparkplatz-mit-meerblick-in-burriana-castellon","200","Die Generalitat genehmigt einen Wohnmobilparkplatz am Meer","warning","long_url","URL muy larga (132 chars)"
"https://www.furgocasa.com/de/blog/nachrichten/die-generalitat-genehmigt-einen-wohnmobilparkplatz-mit-meerblick-in-burriana-castellon","200","Die Generalitat genehmigt einen Wohnmobilparkplatz am Meer","info","missing_dimensions","4 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/fr/blog/actualites/la-generalitat-autorise-un-parking-de-camping-cars-face-a-la-mer-a-burriana-castellon","200","La Generalitat autorise un parking de camping-cars face à","warning","long_url","URL muy larga (130 chars)"
"https://www.furgocasa.com/fr/blog/actualites/la-generalitat-autorise-un-parking-de-camping-cars-face-a-la-mer-a-burriana-castellon","200","La Generalitat autorise un parking de camping-cars face à","info","missing_dimensions","4 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/en/blog/news/tarifa-evictions-and-fines-for-motorhomes-and-campers-imposed-by-the-civil-guard-for-parking-and-camping-in-unauthorized-areas","200","Rates: eviction and fines for motorhomes and campers","warning","long_url","URL muy larga (165 chars)"
"https://www.furgocasa.com/en/blog/news/tarifa-evictions-and-fines-for-motorhomes-and-campers-imposed-by-the-civil-guard-for-parking-and-camping-in-unauthorized-areas","200","Rates: eviction and fines for motorhomes and campers","info","missing_dimensions","4 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/fr/blog/actualites/tarif-evacuation-et-sanctions-pour-les-camping-cars-et-vans-imposees-par-la-garde-civile-pour-stationnement-et-camping-dans-des-zones-non-autorisees","200","Tarif : évacuation et sanctions pour camping-cars et vans","warning","long_url","URL muy larga (193 chars)"
"https://www.furgocasa.com/fr/blog/actualites/tarif-evacuation-et-sanctions-pour-les-camping-cars-et-vans-imposees-par-la-garde-civile-pour-stationnement-et-camping-dans-des-zones-non-autorisees","200","Tarif : évacuation et sanctions pour camping-cars et vans","info","missing_dimensions","4 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/es/blog/rutas/ruta-en-autocaravana-de-alquiler-por-la-denominacion-de-origen-arroz-de-valencia-un-viaje-por-la-esencia-del-mediterraneo","200","Ruta en Autocaravana de alquiler por la Denominación de","warning","long_url","URL muy larga (161 chars)"
"https://www.furgocasa.com/es/blog/rutas/ruta-en-autocaravana-de-alquiler-por-la-denominacion-de-origen-arroz-de-valencia-un-viaje-por-la-esencia-del-mediterraneo","200","Ruta en Autocaravana de alquiler por la Denominación de","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/en/blog/routes/campervan-adventure-through-valencias-rice-designation-of-origin-a-journey-into-the-heart-of-the-mediterranean","200","Rental Campervan Route through the Valencia Rice","warning","long_url","URL muy larga (151 chars)"
"https://www.furgocasa.com/en/blog/routes/campervan-adventure-through-valencias-rice-designation-of-origin-a-journey-into-the-heart-of-the-mediterranean","200","Rental Campervan Route through the Valencia Rice","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/de/blog/nachrichten/tarife-raumung-und-strafen-fur-wohnmobile-und-camper-die-von-der-guardia-civil-fur-das-parken-und-campen-in-nicht-autorisierten-bereichen-verhangt-werden","200","Tarife: Räumung und Strafen für Wohnmobile und Camper durch","warning","long_url","URL muy larga (199 chars)"
"https://www.furgocasa.com/de/blog/nachrichten/tarife-raumung-und-strafen-fur-wohnmobile-und-camper-die-von-der-guardia-civil-fur-das-parken-und-campen-in-nicht-autorisierten-bereichen-verhangt-werden","200","Tarife: Räumung und Strafen für Wohnmobile und Camper durch","info","missing_dimensions","4 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/fr/blog/itineraires/itineraire-en-camping-car-a-travers-lappellation-dorigine-riz-de-valence-un-voyage-au-cur-de-lessence-mediterraneenne","200","Itinéraire en camping-car de location par l'Appellation","warning","long_url","URL muy larga (163 chars)"
"https://www.furgocasa.com/fr/blog/itineraires/itineraire-en-camping-car-a-travers-lappellation-dorigine-riz-de-valence-un-voyage-au-cur-de-lessence-mediterraneenne","200","Itinéraire en camping-car de location par l'Appellation","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/de/blog/routen/mietcamper-roadtrip-durch-die-herkunftsbezeichnung-reis-aus-valencia-eine-reise-durch-das-wesen-des-mittelmeers","200","Mietcamper-Rundreise durch die Herkunftsbezeichnung Reis","warning","long_url","URL muy larga (152 chars)"
"https://www.furgocasa.com/de/blog/routen/mietcamper-roadtrip-durch-die-herkunftsbezeichnung-reis-aus-valencia-eine-reise-durch-das-wesen-des-mittelmeers","200","Mietcamper-Rundreise durch die Herkunftsbezeichnung Reis","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/es/blog/rutas/alicante-en-autocaravana-o-camper-de-alquiler-playas-y-calas-que-no-te-puedes-perder","200","Alicante en autocaravana o camper de alquiler: playas y","warning","long_url","URL muy larga (124 chars)"
"https://www.furgocasa.com/es/blog/rutas/alicante-en-autocaravana-o-camper-de-alquiler-playas-y-calas-que-no-te-puedes-perder","200","Alicante en autocaravana o camper de alquiler: playas y","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/en/blog/routes/alicante-by-rental-campervan-must-see-beaches-and-coves-you-cant-miss","200","Alicante by campervan or rental camper: beaches and coves","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/de/blog/routen/alicante-mit-dem-mietwohnmobil-oder-camper-strande-und-buchten-die-du-nicht-verpassen-solltest","200","Alicante mit Wohnmobil oder Camper mieten: Strände und","warning","long_url","URL muy larga (135 chars)"
"https://www.furgocasa.com/de/blog/routen/alicante-mit-dem-mietwohnmobil-oder-camper-strande-und-buchten-die-du-nicht-verpassen-solltest","200","Alicante mit Wohnmobil oder Camper mieten: Strände und","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/es/blog/rutas/recorrido-por-los-parques-naturales-de-la-comunidad-de-madrid-en-una-camper-de-alquiler","200","Recorrido por los Parques Naturales de la Comunidad de","warning","long_url","URL muy larga (127 chars)"
"https://www.furgocasa.com/es/blog/rutas/recorrido-por-los-parques-naturales-de-la-comunidad-de-madrid-en-una-camper-de-alquiler","200","Recorrido por los Parques Naturales de la Comunidad de","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/fr/blog/itineraires/alicante-en-van-ou-camping-car-de-location-plages-et-criques-a-ne-pas-manquer","200","Alicante en van ou camping-car de location : plages et","warning","long_url","URL muy larga (123 chars)"
"https://www.furgocasa.com/fr/blog/itineraires/alicante-en-van-ou-camping-car-de-location-plages-et-criques-a-ne-pas-manquer","200","Alicante en van ou camping-car de location : plages et","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/fr/blog/itineraires/alicante-en-van-ou-camping-car-de-location-plages-et-criques-a-ne-pas-manquer","200","Alicante en van ou camping-car de location : plages et","info","moderate_speed","Tiempo moderado: 1732ms"
"https://www.furgocasa.com/en/blog/routes/exploring-the-natural-parks-of-the-community-of-madrid-in-a-rental-campervan","200","Touring the Natural Parks of Madrid Community in a Rental","warning","long_url","URL muy larga (117 chars)"
"https://www.furgocasa.com/en/blog/routes/exploring-the-natural-parks-of-the-community-of-madrid-in-a-rental-campervan","200","Touring the Natural Parks of Madrid Community in a Rental","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/fr/blog/itineraires/itineraire-a-travers-les-parcs-naturels-de-la-communaute-de-madrid-en-un-van-de-location","200","Circuit des Parcs Naturels de la Communauté de Madrid en","warning","long_url","URL muy larga (134 chars)"
"https://www.furgocasa.com/fr/blog/itineraires/itineraire-a-travers-les-parcs-naturels-de-la-communaute-de-madrid-en-un-van-de-location","200","Circuit des Parcs Naturels de la Communauté de Madrid en","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/es/blog/rutas/ruta-de-los-pueblos-blancos-de-alicante-en-tu-autocaravana-camper-de-alquiler","200","Ruta de los Pueblos Blancos de Alicante en tu Autocaravana","warning","long_url","URL muy larga (117 chars)"
"https://www.furgocasa.com/es/blog/rutas/ruta-de-los-pueblos-blancos-de-alicante-en-tu-autocaravana-camper-de-alquiler","200","Ruta de los Pueblos Blancos de Alicante en tu Autocaravana","info","missing_dimensions","2 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/de/blog/routen/tour-durch-die-naturparks-der-gemeinschaft-madrid-in-einem-mietcamper","200","Tour durch die Naturparks der Gemeinschaft Madrid in einem","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/fr/blog/itineraires/itineraire-des-villages-blancs-dalicante-en-votre-camper-van-de-location","200","Route des Villages Blancs d'Alicante en votre Camping-Car","warning","long_url","URL muy larga (118 chars)"
"https://www.furgocasa.com/fr/blog/itineraires/itineraire-des-villages-blancs-dalicante-en-votre-camper-van-de-location","200","Route des Villages Blancs d'Alicante en votre Camping-Car","info","missing_dimensions","2 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/es/blog/rutas/ruta-en-camper-por-las-mejores-playas-del-sur-de-murcia-y-norte-de-almeria-paraiso-para-este-tipo-de-turismo","200","Ruta en Camper de alquiler por las Mejores Playas del Sur","warning","long_url","URL muy larga (148 chars)"
"https://www.furgocasa.com/es/blog/rutas/ruta-en-camper-por-las-mejores-playas-del-sur-de-murcia-y-norte-de-almeria-paraiso-para-este-tipo-de-turismo","200","Ruta en Camper de alquiler por las Mejores Playas del Sur","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/en/blog/routes/explore-the-white-villages-of-alicante-in-your-rental-campervan","200","Route of the White Villages of Alicante in Your Rental","info","missing_dimensions","2 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/en/blog/routes/explore-the-white-villages-of-alicante-in-your-rental-campervan","200","Route of the White Villages of Alicante in Your Rental","info","moderate_speed","Tiempo moderado: 1756ms"
"https://www.furgocasa.com/de/blog/routen/die-route-der-weien-dorfer-in-alicante-mit-deinem-miet-campervan","200","Weiße Dörfer Route in Alicante mit deinem Miet-Camper -","info","missing_dimensions","2 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/en/blog/routes/campervan-rental-route-discover-the-best-beaches-of-southern-murcia-and-northern-almeria-a-paradise-for-this-type-of-tourism","200","Camper Rental Route to the Best Beaches in Southern Murcia","warning","long_url","URL muy larga (165 chars)"
"https://www.furgocasa.com/en/blog/routes/campervan-rental-route-discover-the-best-beaches-of-southern-murcia-and-northern-almeria-a-paradise-for-this-type-of-tourism","200","Camper Rental Route to the Best Beaches in Southern Murcia","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/es/blog/rutas/la-denominacion-de-origen-protegida-jabugo-con-tu-camper-de-alquiler-un-viaje-por-la-excelencia-del-jamon-iberico","200","La Denominación de Origen Protegida Jabugo con tu camper de","warning","long_url","URL muy larga (153 chars)"
"https://www.furgocasa.com/es/blog/rutas/la-denominacion-de-origen-protegida-jabugo-con-tu-camper-de-alquiler-un-viaje-por-la-excelencia-del-jamon-iberico","200","La Denominación de Origen Protegida Jabugo con tu camper de","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/fr/blog/itineraires/itineraire-en-van-de-location-a-travers-les-plus-belles-plages-du-sud-de-murcie-et-du-nord-dalmeria-un-paradis-pour-ce-type-de-tourisme","200","Itinéraire en van aménagé à louer vers les meilleures","warning","long_url","URL muy larga (181 chars)"
"https://www.furgocasa.com/fr/blog/itineraires/itineraire-en-van-de-location-a-travers-les-plus-belles-plages-du-sud-de-murcie-et-du-nord-dalmeria-un-paradis-pour-ce-type-de-tourisme","200","Itinéraire en van aménagé à louer vers les meilleures","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/de/blog/routen/mietcamper-route-zu-den-besten-stranden-im-suden-von-murcia-und-norden-von-almeria-ein-paradies-fur-diesen-urlaubstyp","200","Mietcamper-Route zu den besten Stränden in Südmurcia und","warning","long_url","URL muy larga (158 chars)"
"https://www.furgocasa.com/de/blog/routen/mietcamper-route-zu-den-besten-stranden-im-suden-von-murcia-und-norden-von-almeria-ein-paradies-fur-diesen-urlaubstyp","200","Mietcamper-Route zu den besten Stränden in Südmurcia und","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/en/blog/routes/discovering-the-protected-designation-of-origin-jabugo-with-your-rental-camper-a-journey-through-the-excellence-of-iberian-ham","200","Protected Designation of Origin Jabugo with your rental","warning","long_url","URL muy larga (167 chars)"
"https://www.furgocasa.com/en/blog/routes/discovering-the-protected-designation-of-origin-jabugo-with-your-rental-camper-a-journey-through-the-excellence-of-iberian-ham","200","Protected Designation of Origin Jabugo with your rental","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/fr/blog/itineraires/la-denomination-dorigine-protegee-jabugo-en-van-amenage-un-voyage-au-cur-de-lexcellence-du-jambon-iberique","200","La Denomination d'Origine Protégée Jabugo avec votre van de","warning","long_url","URL muy larga (152 chars)"
"https://www.furgocasa.com/fr/blog/itineraires/la-denomination-dorigine-protegee-jabugo-en-van-amenage-un-voyage-au-cur-de-lexcellence-du-jambon-iberique","200","La Denomination d'Origine Protégée Jabugo avec votre van de","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/es/blog/rutas/conoce-en-tu-camper-de-alquiler-la-denominacion-de-origen-protegida-queso-manchego-la-tradicion-y-el-sabor-de-la-mancha","200","Conoce en tu Camper de alquiler la Denominación de Origen","warning","long_url","URL muy larga (159 chars)"
"https://www.furgocasa.com/es/blog/rutas/conoce-en-tu-camper-de-alquiler-la-denominacion-de-origen-protegida-queso-manchego-la-tradicion-y-el-sabor-de-la-mancha","200","Conoce en tu Camper de alquiler la Denominación de Origen","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/de/blog/routen/die-geschutzte-ursprungsbezeichnung-jabugo-mit-deinem-mietcamper-eine-reise-durch-die-exzellenz-des-iberischen-schinkens","200","Die geschützte Ursprungsbezeichnung Jabugo mit deinem","warning","long_url","URL muy larga (161 chars)"
"https://www.furgocasa.com/de/blog/routen/die-geschutzte-ursprungsbezeichnung-jabugo-mit-deinem-mietcamper-eine-reise-durch-die-exzellenz-des-iberischen-schinkens","200","Die geschützte Ursprungsbezeichnung Jabugo mit deinem","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/en/blog/routes/discover-the-protected-designation-of-origin-manchego-cheese-in-your-rental-camper-the-tradition-and-flavor-of-la-mancha","200","Discover the Protected Designation of Origin Manchego","warning","long_url","URL muy larga (161 chars)"
"https://www.furgocasa.com/en/blog/routes/discover-the-protected-designation-of-origin-manchego-cheese-in-your-rental-camper-the-tradition-and-flavor-of-la-mancha","200","Discover the Protected Designation of Origin Manchego","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/fr/blog/itineraires/decouvrez-dans-votre-van-de-location-lappellation-dorigine-protegee-fromage-manchego-la-tradition-et-le-gout-de-la-manche","200","Découvrez en votre van de location l'Appellation d'Origine","warning","long_url","URL muy larga (167 chars)"
"https://www.furgocasa.com/fr/blog/itineraires/decouvrez-dans-votre-van-de-location-lappellation-dorigine-protegee-fromage-manchego-la-tradition-et-le-gout-de-la-manche","200","Découvrez en votre van de location l'Appellation d'Origine","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/de/blog/routen/entdecke-mit-deinem-mietcamper-die-geschutzte-ursprungsbezeichnung-manchego-kase-die-tradition-und-der-geschmack-von-la-mancha","200","Entdecke mit deinem Mietcamper die geschützte Ursprungsbezei","warning","long_url","URL muy larga (167 chars)"
"https://www.furgocasa.com/de/blog/routen/entdecke-mit-deinem-mietcamper-die-geschutzte-ursprungsbezeichnung-manchego-kase-die-tradition-und-der-geschmack-von-la-mancha","200","Entdecke mit deinem Mietcamper die geschützte Ursprungsbezei","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/es/blog/rutas/ruta-en-camper-por-la-sierra-de-alcaraz-naturaleza-y-aventura-en-albacete","200","Ruta en Camper por la Sierra de Alcaraz: naturaleza y","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/en/blog/routes/camper-route-through-the-sierra-de-alcaraz-nature-and-adventure-in-albacete","200","Camper Route through the Sierra de Alcaraz: nature and","warning","long_url","URL muy larga (116 chars)"
"https://www.furgocasa.com/en/blog/routes/camper-route-through-the-sierra-de-alcaraz-nature-and-adventure-in-albacete","200","Camper Route through the Sierra de Alcaraz: nature and","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/fr/blog/itineraires/itineraire-en-van-amenage-dans-la-sierra-de-alcaraz-nature-et-aventure-a-albacete","200","Itinéraire en van dans la Sierra d'Alcaraz : nature et","warning","long_url","URL muy larga (127 chars)"
"https://www.furgocasa.com/fr/blog/itineraires/itineraire-en-van-amenage-dans-la-sierra-de-alcaraz-nature-et-aventure-a-albacete","200","Itinéraire en van dans la Sierra d'Alcaraz : nature et","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/de/blog/routen/camper-roadtrip-durch-die-sierra-de-alcaraz-natur-und-abenteuer-in-albacete","200","Camper-Roadtrip durch die Sierra de Alcaraz: Natur und","warning","long_url","URL muy larga (116 chars)"
"https://www.furgocasa.com/de/blog/routen/camper-roadtrip-durch-die-sierra-de-alcaraz-natur-und-abenteuer-in-albacete","200","Camper-Roadtrip durch die Sierra de Alcaraz: Natur und","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/es/blog/rutas/explora-la-ruta-de-los-castillos-en-la-comunidad-de-madrid-con-una-autocaravana-camper-de-alquiler","200","Explora la Ruta de los Castillos en la Comunidad de Madrid","warning","long_url","URL muy larga (138 chars)"
"https://www.furgocasa.com/es/blog/rutas/explora-la-ruta-de-los-castillos-en-la-comunidad-de-madrid-con-una-autocaravana-camper-de-alquiler","200","Explora la Ruta de los Castillos en la Comunidad de Madrid","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/en/blog/routes/explore-the-castle-route-in-the-community-of-madrid-with-a-rental-campervan","200","Explore the Castle Route in the Community of Madrid with a","warning","long_url","URL muy larga (116 chars)"
"https://www.furgocasa.com/en/blog/routes/explore-the-castle-route-in-the-community-of-madrid-with-a-rental-campervan","200","Explore the Castle Route in the Community of Madrid with a","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/fr/blog/itineraires/explore-la-route-des-chateaux-dans-la-communaute-de-madrid-avec-un-camping-car-de-location","200","Explore la Route des Châteaux dans la Communauté de Madrid","warning","long_url","URL muy larga (136 chars)"
"https://www.furgocasa.com/fr/blog/itineraires/explore-la-route-des-chateaux-dans-la-communaute-de-madrid-avec-un-camping-car-de-location","200","Explore la Route des Châteaux dans la Communauté de Madrid","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/de/blog/routen/entdecke-die-burgenroute-in-der-comunidad-de-madrid-mit-einem-miet-campervan","200","Erkunde die Burgenroute in der Gemeinschaft Madrid mit","warning","long_url","URL muy larga (117 chars)"
"https://www.furgocasa.com/de/blog/routen/entdecke-die-burgenroute-in-der-comunidad-de-madrid-mit-einem-miet-campervan","200","Erkunde die Burgenroute in der Gemeinschaft Madrid mit","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/es/blog/noticias/luarca-asturias-abrira-la-proxima-semana-santa-una-area-de-pernocta-para-autocaravanas-con-15-plazas","200","Luarca, Asturias, abrirá la próxima Semana Santa una área","warning","long_url","URL muy larga (143 chars)"
"https://www.furgocasa.com/es/blog/noticias/luarca-asturias-abrira-la-proxima-semana-santa-una-area-de-pernocta-para-autocaravanas-con-15-plazas","200","Luarca, Asturias, abrirá la próxima Semana Santa una área","info","missing_dimensions","4 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/en/blog/news/luarca-asturias-to-open-a-new-campervan-and-rv-overnight-area-with-15-spots-this-easter","200","Luarca, Asturias, will open a campervan parking area with","warning","long_url","URL muy larga (126 chars)"
"https://www.furgocasa.com/en/blog/news/luarca-asturias-to-open-a-new-campervan-and-rv-overnight-area-with-15-spots-this-easter","200","Luarca, Asturias, will open a campervan parking area with","info","missing_dimensions","4 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/fr/blog/actualites/luarca-asturies-ouvrira-la-prochaine-semaine-sainte-une-aire-de-stationnement-pour-camping-cars-et-vans-avec-15-emplacements","200","Luarca, Asturies, ouvrira la prochaine Semaine Sainte une","warning","long_url","URL muy larga (169 chars)"
"https://www.furgocasa.com/fr/blog/actualites/luarca-asturies-ouvrira-la-prochaine-semaine-sainte-une-aire-de-stationnement-pour-camping-cars-et-vans-avec-15-emplacements","200","Luarca, Asturies, ouvrira la prochaine Semaine Sainte une","info","missing_dimensions","4 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/es/blog/rutas/descubre-las-reservas-naturales-de-alicante-en-camper-de-alquiler","200","Descubre las Reservas Naturales de Alicante en tu Camper de","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/de/blog/nachrichten/luarca-asturien-wird-in-der-nachsten-osterwoche-einen-stellplatz-fur-wohnmobile-und-camper-mit-15-stellplatzen-eroffnen","200","Luarca, Asturien, eröffnet zu Ostern einen Stellplatz für","warning","long_url","URL muy larga (165 chars)"
"https://www.furgocasa.com/de/blog/nachrichten/luarca-asturien-wird-in-der-nachsten-osterwoche-einen-stellplatz-fur-wohnmobile-und-camper-mit-15-stellplatzen-eroffnen","200","Luarca, Asturien, eröffnet zu Ostern einen Stellplatz für","info","missing_dimensions","4 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/en/blog/routes/discover-the-natural-reserves-of-alicante-in-your-rental-camper","200","Discover the Natural Reserves of Alicante in Your Rental","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/fr/blog/itineraires/decouvrez-les-reserves-naturelles-dalicante-dans-votre-camper-de-location","200","Découvrez les Réserves Naturelles d'Alicante en votre","warning","long_url","URL muy larga (119 chars)"
"https://www.furgocasa.com/fr/blog/itineraires/decouvrez-les-reserves-naturelles-dalicante-dans-votre-camper-de-location","200","Découvrez les Réserves Naturelles d'Alicante en votre","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/fr/blog/itineraires/decouvrez-les-reserves-naturelles-dalicante-dans-votre-camper-de-location","200","Découvrez les Réserves Naturelles d'Alicante en votre","info","moderate_speed","Tiempo moderado: 1543ms"
"https://www.furgocasa.com/es/blog/noticias/mazarron-murcia-aprueba-su-ordenanza-municipal-para-regular-el-estacionamiento-de-autocaravanas-en-su-municipio","200","Mazarrón (Murcia) aprueba la ordenanza municipal que","warning","long_url","URL muy larga (154 chars)"
"https://www.furgocasa.com/es/blog/noticias/mazarron-murcia-aprueba-su-ordenanza-municipal-para-regular-el-estacionamiento-de-autocaravanas-en-su-municipio","200","Mazarrón (Murcia) aprueba la ordenanza municipal que","info","missing_dimensions","4 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/de/blog/routen/entdecke-die-naturreservate-von-alicante-in-deinem-mietcamper","200","Entdecke die Naturreservate von Alicante mit deinem","info","missing_dimensions","3 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/de/blog/routen/entdecke-die-naturreservate-von-alicante-in-deinem-mietcamper","200","Entdecke die Naturreservate von Alicante mit deinem","info","moderate_speed","Tiempo moderado: 1818ms"
"https://www.furgocasa.com/en/blog/news/mazarron-murcia-approves-new-ordinance-to-regulate-campervan-parking-in-the-municipality","200","Mazarrón (Murcia) approves the municipal ordinance","warning","long_url","URL muy larga (127 chars)"
"https://www.furgocasa.com/en/blog/news/mazarron-murcia-approves-new-ordinance-to-regulate-campervan-parking-in-the-municipality","200","Mazarrón (Murcia) approves the municipal ordinance","info","missing_dimensions","4 imgs sin width/height (riesgo de CLS)"
"https://www.furgocasa.com/es/blog/rutas/ruta-del-vino-de-madrid-un-viaje-enologico-en-autocaravana-camper-de-alquiler","200","Ruta del Vino de Madrid: Un Viaje Enológico en Autocaravana","warning","long_url","URL muy larga (117 chars)"
"https://www.furgocasa.com/es/blog/rutas/ruta-del-vino-de-madrid-un-viaje-enologico-en-autocaravana-camper-de-alquiler","200","Ruta del Vino de Madrid: Un Viaje Enológico en Autocaravana","info","missing_dimensions","2 imgs sin width/height (riesgo de CLS)"
